"endorser","category","candidate","endorsement"
"Sierra Club","District 17","Cindy Wu","Yes"
"Sierra Club","District 17","David Campos","Yes"
"Sierra Club","District 17","David Giesen","No"
"Sierra Club","District 17","Frances Hsieh","Yes"
"Sierra Club","District 17","Francis Tsang","No"
"Sierra Club","District 17","Gary McCoy","No"
"Sierra Club","District 17","Gladys Soto","Yes"
"Sierra Club","District 17","Jane Kim","Yes"
"Sierra Club","District 17","Jill Wynns","No"
"Sierra Club","District 17","Jo Elias-Jackson","No"
"Sierra Club","District 17","John Burton","No"
"Sierra Club","District 17","Jon Golinger","Yes"
"Sierra Club","District 17","Joshua Arce","No"
"Sierra Club","District 17","Leah Pimentel","No"
"Sierra Club","District 17","London Breed","No"
"Sierra Club","District 17","Malia Cohen","No"
"Sierra Club","District 17","Marlene Tran","No"
"Sierra Club","District 17","Melissa San Miguel","No"
"Sierra Club","District 17","Michael E. Grafton","No"
"Sierra Club","District 17","Nicholas Pasquarielleo","No"
"Sierra Club","District 17","Petra DeJesus","Yes"
"Sierra Club","District 17","Pratima Gupta","No"
"Sierra Club","District 17","Rafael Mandelman","Yes"
"Sierra Club","District 17","Rebecca Prozan","No"
"Sierra Club","District 17","Rick Hauptman","No"
"Sierra Club","District 17","Rodney Hauge","No"
"Sierra Club","District 17","Scott Wiener","No"
"Sierra Club","District 17","Shaun Haines","No"
"Sierra Club","District 17","Sophie Maxwell","No"
"Sierra Club","District 17","Tom Ammiano","Yes"
"Sierra Club","District 17","Tom Hsieh, Sr.","No"
"Sierra Club","District 17","Wade Woods","Yes"
"Sierra Club","District 17","Wendy Ha Chau","No"
"Sierra Club","District 17","Zoe Dunning","No"
"Sierra Club","District 19","Angela Alioto","Yes"
"Sierra Club","District 19","Bill Fazio","No"
"Sierra Club","District 19","Brigitte Davila","Yes"
"Sierra Club","District 19","Emily Murase","No"
"Sierra Club","District 19","Eric Mar","Yes"
"Sierra Club","District 19","Gabriel Medina","Yes"
"Sierra Club","District 19","Hene Kelly","Yes"
"Sierra Club","District 19","Joel Engardio","No"
"Sierra Club","District 19","Kat Anderson","No"
"Sierra Club","District 19","Keith Baraka","No"
"Sierra Club","District 19","Leah LaCroix","Yes"
"Sierra Club","District 19","Marjan Philhour","No"
"Sierra Club","District 19","Mark Farrell","No"
"Sierra Club","District 19","Mary Jung","No"
"Sierra Club","District 19","Myrna Melgar","Yes"
"Sierra Club","District 19","Norman Yee","No"
"Sierra Club","District 19","Rachel Norton","No"
"Sierra Club","District 19","Samuel Kwong","No"
"Sierra Club","District 19","Sandra Lee Fewer","Yes"
"Sierra Club","District 19","Tom A. Hsieh, Jr.","No"
"Sierra Club","District 19","Trevor McNeil","No"
"Sierra Club","Proposition","Local A",NA
"Sierra Club","Proposition","Local B","No"
"Sierra Club","Proposition","Local C","Yes"
"Sierra Club","Proposition","Local D",NA
"Sierra Club","Proposition","Local E",NA
"Sierra Club","Proposition","Regional AA","Yes"
"Sierra Club","Proposition","State 50",NA
"Sierra Club","State Senate","Jane Kim",NA
"Sierra Club","State Senate","Scott Wiener",NA
"South Beach District 6 Democratic Club","District 17","Aaron Peskin","Yes"
"South Beach District 6 Democratic Club","District 17","Alix Rosenthal","Yes"
"South Beach District 6 Democratic Club","District 17","Alysabeth Alexander","Yes"
"South Beach District 6 Democratic Club","District 17","Arlo Hale Smith","No"
"South Beach District 6 Democratic Club","District 17","Bevan Dufty","Yes"
"South Beach District 6 Democratic Club","District 17","Cindy Wu","Yes"
"South Beach District 6 Democratic Club","District 17","David Campos","No"
"South Beach District 6 Democratic Club","District 17","David Giesen","No"
"South Beach District 6 Democratic Club","District 17","Frances Hsieh","No"
"South Beach District 6 Democratic Club","District 17","Francis Tsang","No"
"South Beach District 6 Democratic Club","District 17","Gary McCoy","No"
"South Beach District 6 Democratic Club","District 17","Gladys Soto","No"
"South Beach District 6 Democratic Club","District 17","Jane Kim","Yes"
"South Beach District 6 Democratic Club","District 17","Jill Wynns","No"
"South Beach District 6 Democratic Club","District 17","Jo Elias-Jackson","No"
"South Beach District 6 Democratic Club","District 17","John Burton","No"
"South Beach District 6 Democratic Club","District 17","Jon Golinger","Yes"
"South Beach District 6 Democratic Club","District 17","Joshua Arce","No"
"South Beach District 6 Democratic Club","District 17","Leah Pimentel","Yes"
"South Beach District 6 Democratic Club","District 17","London Breed","Yes"
"South Beach District 6 Democratic Club","District 17","Malia Cohen","Yes"
"South Beach District 6 Democratic Club","District 17","Marlene Tran","No"
"South Beach District 6 Democratic Club","District 17","Melissa San Miguel","No"
"South Beach District 6 Democratic Club","District 17","Michael E. Grafton","No"
"South Beach District 6 Democratic Club","District 17","Nicholas Pasquarielleo","No"
"South Beach District 6 Democratic Club","District 17","Petra DeJesus","No"
"South Beach District 6 Democratic Club","District 17","Pratima Gupta","Yes"
"South Beach District 6 Democratic Club","District 17","Rafael Mandelman","No"
"South Beach District 6 Democratic Club","District 17","Rebecca Prozan","Yes"
"South Beach District 6 Democratic Club","District 17","Rick Hauptman","No"
"South Beach District 6 Democratic Club","District 17","Rodney Hauge","No"
"South Beach District 6 Democratic Club","District 17","Scott Wiener","No"
"South Beach District 6 Democratic Club","District 17","Shaun Haines","No"
"South Beach District 6 Democratic Club","District 17","Sophie Maxwell","Yes"
"South Beach District 6 Democratic Club","District 17","Tom Ammiano","No"
"South Beach District 6 Democratic Club","District 17","Tom Hsieh, Sr.","No"
"South Beach District 6 Democratic Club","District 17","Wade Woods","No"
"South Beach District 6 Democratic Club","District 17","Wendy Ha Chau","No"
"South Beach District 6 Democratic Club","District 17","Zoe Dunning","Yes"
"South Beach District 6 Democratic Club","District 19","Angela Alioto",NA
"South Beach District 6 Democratic Club","District 19","Bill Fazio",NA
"South Beach District 6 Democratic Club","District 19","Brigitte Davila",NA
"South Beach District 6 Democratic Club","District 19","Emily Murase",NA
"South Beach District 6 Democratic Club","District 19","Eric Mar",NA
"South Beach District 6 Democratic Club","District 19","Gabriel Medina",NA
"South Beach District 6 Democratic Club","District 19","Hene Kelly",NA
"South Beach District 6 Democratic Club","District 19","Joel Engardio",NA
"South Beach District 6 Democratic Club","District 19","Kat Anderson",NA
"South Beach District 6 Democratic Club","District 19","Keith Baraka",NA
"South Beach District 6 Democratic Club","District 19","Leah LaCroix",NA
"South Beach District 6 Democratic Club","District 19","Marjan Philhour",NA
"South Beach District 6 Democratic Club","District 19","Mark Farrell",NA
"South Beach District 6 Democratic Club","District 19","Mary Jung",NA
"South Beach District 6 Democratic Club","District 19","Myrna Melgar",NA
"South Beach District 6 Democratic Club","District 19","Norman Yee",NA
"South Beach District 6 Democratic Club","District 19","Rachel Norton",NA
"South Beach District 6 Democratic Club","District 19","Samuel Kwong",NA
"South Beach District 6 Democratic Club","District 19","Sandra Lee Fewer",NA
"South Beach District 6 Democratic Club","District 19","Tom A. Hsieh, Jr.",NA
"South Beach District 6 Democratic Club","District 19","Trevor McNeil",NA
"South Beach District 6 Democratic Club","Proposition","Local A","Yes"
"South Beach District 6 Democratic Club","Proposition","Local B","Yes"
"South Beach District 6 Democratic Club","Proposition","Local C","Yes"
"South Beach District 6 Democratic Club","Proposition","Local D","Yes"
"South Beach District 6 Democratic Club","Proposition","Local E","Yes"
"South Beach District 6 Democratic Club","Proposition","Regional AA","Yes"
"South Beach District 6 Democratic Club","Proposition","State 50",NA
"South Beach District 6 Democratic Club","State Senate","Jane Kim","Yes"
"South Beach District 6 Democratic Club","State Senate","Scott Wiener","No"
"United Educators of San Francisco","District 17","Aaron Peskin","Yes"
"United Educators of San Francisco","District 17","Alix Rosenthal","No"
"United Educators of San Francisco","District 17","Alysabeth Alexander","Yes"
"United Educators of San Francisco","District 17","Arlo Hale Smith","No"
"United Educators of San Francisco","District 17","Bevan Dufty","Yes"
"United Educators of San Francisco","District 17","Cindy Wu","Yes"
"United Educators of San Francisco","District 17","David Campos","Yes"
"United Educators of San Francisco","District 17","David Giesen","No"
"United Educators of San Francisco","District 17","Frances Hsieh","Yes"
"United Educators of San Francisco","District 17","Francis Tsang","No"
"United Educators of San Francisco","District 17","Gary McCoy","No"
"United Educators of San Francisco","District 17","Gladys Soto","No"
"United Educators of San Francisco","District 17","Jane Kim","Yes"
"United Educators of San Francisco","District 17","Jill Wynns","No"
"United Educators of San Francisco","District 17","Jo Elias-Jackson","No"
"United Educators of San Francisco","District 17","John Burton","Yes"
"United Educators of San Francisco","District 17","Jon Golinger","Yes"
"United Educators of San Francisco","District 17","Joshua Arce","No"
"United Educators of San Francisco","District 17","Leah Pimentel","No"
"United Educators of San Francisco","District 17","London Breed","No"
"United Educators of San Francisco","District 17","Malia Cohen","No"
"United Educators of San Francisco","District 17","Marlene Tran","No"
"United Educators of San Francisco","District 17","Melissa San Miguel","No"
"United Educators of San Francisco","District 17","Michael E. Grafton","No"
"United Educators of San Francisco","District 17","Nicholas Pasquarielleo","No"
"United Educators of San Francisco","District 17","Petra DeJesus","Yes"
"United Educators of San Francisco","District 17","Pratima Gupta","Yes"
"United Educators of San Francisco","District 17","Rafael Mandelman","Yes"
"United Educators of San Francisco","District 17","Rebecca Prozan","No"
"United Educators of San Francisco","District 17","Rick Hauptman","No"
"United Educators of San Francisco","District 17","Rodney Hauge","No"
"United Educators of San Francisco","District 17","Scott Wiener","No"
"United Educators of San Francisco","District 17","Shaun Haines","No"
"United Educators of San Francisco","District 17","Sophie Maxwell","Yes"
"United Educators of San Francisco","District 17","Tom Ammiano","Yes"
"United Educators of San Francisco","District 17","Tom Hsieh, Sr.","No"
"United Educators of San Francisco","District 17","Wade Woods","Yes"
"United Educators of San Francisco","District 17","Wendy Ha Chau","No"
"United Educators of San Francisco","District 17","Zoe Dunning","No"
"United Educators of San Francisco","District 19","Angela Alioto","No"
"United Educators of San Francisco","District 19","Bill Fazio","No"
"United Educators of San Francisco","District 19","Brigitte Davila","Yes"
"United Educators of San Francisco","District 19","Emily Murase","No"
"United Educators of San Francisco","District 19","Eric Mar","Yes"
"United Educators of San Francisco","District 19","Gabriel Medina","No"
"United Educators of San Francisco","District 19","Hene Kelly","Yes"
"United Educators of San Francisco","District 19","Joel Engardio","No"
"United Educators of San Francisco","District 19","Kat Anderson","No"
"United Educators of San Francisco","District 19","Keith Baraka","No"
"United Educators of San Francisco","District 19","Leah LaCroix","Yes"
"United Educators of San Francisco","District 19","Marjan Philhour","No"
"United Educators of San Francisco","District 19","Mark Farrell","No"
"United Educators of San Francisco","District 19","Mary Jung","No"
"United Educators of San Francisco","District 19","Myrna Melgar","Yes"
"United Educators of San Francisco","District 19","Norman Yee","Yes"
"United Educators of San Francisco","District 19","Rachel Norton","No"
"United Educators of San Francisco","District 19","Samuel Kwong","No"
"United Educators of San Francisco","District 19","Sandra Lee Fewer","Yes"
"United Educators of San Francisco","District 19","Tom A. Hsieh, Jr.","No"
"United Educators of San Francisco","District 19","Trevor McNeil","No"
"United Educators of San Francisco","Proposition","Local A",NA
"United Educators of San Francisco","Proposition","Local B",NA
"United Educators of San Francisco","Proposition","Local C","Yes"
"United Educators of San Francisco","Proposition","Local D",NA
"United Educators of San Francisco","Proposition","Local E",NA
"United Educators of San Francisco","Proposition","Regional AA",NA
"United Educators of San Francisco","Proposition","State 50",NA
"United Educators of San Francisco","State Senate","Jane Kim","Yes"
